scenario,step,time_index,timestamp,P_i,P_e,P_pv,P_pv_actual,P_pv_used,P_curt,P_ul,P_ul_actual,P_b_ch,P_b_dsc,P_fc,P_ely,P_g,P_c,P_h,P_pev,SoC_b,SoH_h,T_in,T_ex,T_ex_forecast,T_sp,comfort_low,comfort_high,SoC_pev,UR_pev,c_l,p_e,step_cost,objective,power_balance_residual,slack_pev,slack_temp_low,slack_temp_high,delta_i,delta_e,delta_b_ch,delta_b_dsc,delta_fc,delta_ely,delta_g,delta_c,delta_h
scenario_B_summer_cf_0_45,20,4700,2022-07-15 20:00:00,242.47472403653103,0.0,0.0,0.0,0.0,0.0,241.70187085093545,208.4041629496344,0.0,0.0,0.0,0.0,-4.6629367034256575e-15,0.7728531855955694,0.0,0.0,0.1,0.5,24.0,26.369480153578344,26.79000000000002,22.0,20.0,24.0,0.8,1.0,0.54858,0.45999,133.0167841119602,2160.451788605802,9.992007221626409e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,21,4701,2022-07-15 21:00:00,203.40679263829938,0.0,0.0,0.0,0.0,0.0,202.86662643331323,229.90691707716192,0.0,0.0,0.0,0.0,1.609823385706477e-14,0.5401662049861607,0.0,0.0,0.1,0.5,24.0,26.173591431853584,25.950000000000045,22.0,20.0,24.0,0.8,1.0,0.54858,0.4501,111.58489830551828,2164.436276876832,1.765254609153999e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,22,4702,2022-07-15 22:00:00,214.56364086215285,0.0,0.0,0.0,0.0,0.0,214.27278213639107,212.27779203196872,0.0,0.0,0.0,0.0,2.1649348980190553e-15,0.29085872576177646,0.0,0.0,0.1,0.5,24.0,25.37921721759141,25.05000000000001,22.0,20.0,24.0,0.8,1.0,0.54858,0.43321,117.7053221041598,2189.830724564178,3.164135620181696e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,23,4703,2022-07-15 23:00:00,241.7017638591922,0.0,0.0,0.0,0.0,0.0,241.43029571514788,263.6454679802837,0.0,0.0,0.0,0.0,1.3600232051658168e-14,0.27146814404432834,0.0,0.0,0.1,0.5,24.0,25.04669149278547,24.980000000000018,22.0,20.0,24.0,0.8,1.0,0.46868,0.5,113.2807826855262,2196.86472875568,-8.271161533457416e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,24,4704,2022-07-16 00:00:00,238.7367050220921,0.0,0.0,0.0,0.0,0.0,238.71454435727216,227.47945232384424,0.0,0.0,0.0,0.0,7.507883204027621e-15,0.022160664819951895,0.0,0.0,0.1,0.5,24.0,23.93252592604894,24.08000000000004,22.0,20.0,24.0,0.8,1.0,0.46868,0.43371,111.89111890975413,2168.5821958144265,-2.1788126858268697e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,25,4705,2022-07-16 01:00:00,225.40736270368137,0.0,0.0,0.0,0.0,0.0,225.40736270368137,246.27595894342147,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.1,0.5,23.981176284177153,23.969072826890038,23.850000000000023,22.0,20.0,24.0,0.8,1.0,0.46868,0.405,105.64392275196138,2146.83387976396,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,26,4706,2022-07-16 02:00:00,299.5785026839882,0.0,0.0,0.0,0.0,0.0,181.68376584188292,163.19873688924244,117.89473684210527,0.0,0.0,0.0,1.9539925233402755e-14,0.0,0.0,0.0,0.9,0.5,23.87059620442259,23.113446791649125,23.100000000000023,22.0,20.0,24.0,0.8,1.0,0.46868,0.39874,140.40645263793158,2148.743107283574,-1.4210854715202004e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,27,4707,2022-07-16 03:00:00,183.0416415208208,0.0,0.0,0.0,0.0,0.0,183.04164152082078,206.15087793855267,0.0,-2.3092638912203256e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,23.687303885196037,22.478342933721713,22.410000000000025,22.0,20.0,24.0,0.8,1.0,0.46868,0.39943,85.7879565479783,2113.2167684950214,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,28,4708,2022-07-16 04:00:00,225.67893783946892,0.0,0.0,0.0,0.0,0.0,225.67893783946892,247.18638681914948,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,23.466777292200575,22.361454581352756,21.930000000000007,22.0,20.0,24.0,0.8,1.0,0.46868,0.39387,105.7712045866023,2131.6726345179545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,29,4709,2022-07-16 05:00:00,215.1214252536074,0.0,5.6691601416853095,0.0,5.6691601416853095,0.0,220.7905853952927,210.81286009290028,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,23.401926166253347,22.899212426107304,22.950000000000045,22.0,20.0,24.0,0.8,1.0,0.46868,0.39091000000000004,100.82310958786071,2107.2345222668982,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
