scenario,step,time_index,timestamp,P_i,P_e,P_pv,P_pv_actual,P_pv_used,P_curt,P_ul,P_ul_actual,P_b_ch,P_b_dsc,P_fc,P_ely,P_g,P_c,P_h,P_pev,SoC_b,SoH_h,T_in,T_ex,T_ex_forecast,T_sp,comfort_low,comfort_high,SoC_pev,UR_pev,c_l,p_e,step_cost,objective,power_balance_residual,slack_pev,slack_temp_low,slack_temp_high,delta_i,delta_e,delta_b_ch,delta_b_dsc,delta_fc,delta_ely,delta_g,delta_c,delta_h
scenario_D_winter_cf_0_45,20,356,2022-01-15 20:00:00,216.73079215486973,0.0,0.0,0.0,0.0,0.0,210.47073023536512,186.63452322904496,0.0,0.0,0.0,0.0,1.1546319456101628e-14,0.0,6.260061919504614,0.0,0.1,0.5,18.0,7.875361414728893,7.890000000000043,20.0,18.0,22.0,0.8,1.0,0.54858,0.24362374,118.89417796031843,2410.983667732784,-6.217248937900877e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,21,357,2022-01-15 21:00:00,208.54725706310222,0.0,0.0,0.0,0.0,0.0,202.05190102595054,175.16092812619382,0.0,0.0,0.0,0.0,-2.6645352591003757e-15,0.0,6.495356037151672,0.0,0.1,0.5,18.0,7.44671059455561,7.510000000000048,20.0,18.0,22.0,0.8,1.0,0.54858,0.22785,114.40485427967661,2361.8227943601514,7.993605777301127e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,22,358,2022-01-15 22:00:00,215.74443350379573,0.0,0.0,0.0,0.0,0.0,209.11285455642732,237.5350211705398,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,6.631578947368409,0.0,0.1,0.5,18.0,7.236700775237286,7.2900000000000205,20.0,18.0,22.0,0.8,1.0,0.54858,0.22266,118.35308133151226,2315.9882958963303,1.7763568394002505e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,23,359,2022-01-15 23:00:00,218.9865006511451,0.0,0.0,0.0,0.0,0.0,211.82860591430298,187.52461529397883,0.0,0.0,0.0,0.0,8.881784197001252e-15,0.0,7.157894736842113,0.0,0.1,0.5,18.0,5.908225933932284,6.439999999999998,20.0,18.0,22.0,0.8,1.0,0.46868,0.217,102.63459312517868,2271.2309129143664,-3.552713678800501e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,24,360,2022-01-16 00:00:00,225.63433486979906,0.0,0.0,0.0,0.0,0.0,218.34640917320462,185.12448498781467,0.0,0.0,0.0,0.0,-7.105427357601002e-15,0.0,7.28792569659443,0.0,0.1,0.5,18.0,6.171116756489672,6.230000000000018,20.0,18.0,22.0,0.8,1.0,0.46868,0.22591999999999998,105.75030006677743,2243.4681466009683,1.2434497875801753e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,25,361,2022-01-16 01:00:00,224.40736083525937,0.0,0.0,0.0,0.0,0.0,216.7169583584792,217.1556423348672,0.0,0.0,0.0,0.0,-6.217248937900877e-15,0.0,7.690402476780167,0.0,0.1,0.5,18.0,5.152950112315004,5.580000000000041,20.0,18.0,22.0,0.8,1.0,0.46868,0.216,105.17524187626935,2214.010495902907,1.1546319456101628e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,26,362,2022-01-16 02:00:00,224.0871207804025,0.0,0.0,0.0,0.0,0.0,216.17380808690407,237.02509897407464,0.0,0.0,0.0,0.0,1.5987211554602254e-14,0.0,7.913312693498437,0.0,0.1,0.5,18.0,5.300565678009354,5.220000000000027,20.0,18.0,22.0,0.8,1.0,0.46868,0.20762,105.02515176735905,2183.5026680509386,1.7763568394002505e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,27,363,2022-01-16 03:00:00,223.47672973836487,0.0,0.0,0.0,0.0,0.0,215.35908267954136,222.68987354821004,0.0,0.0,0.0,0.0,1.2434497875801753e-14,0.0,8.117647058823515,0.0,0.1,0.5,18.0,5.074966632965165,4.890000000000043,20.0,18.0,22.0,0.8,1.0,0.46868,0.19722423,104.73907369377686,2152.159006180013,-7.105427357601002e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,28,364,2022-01-16 04:00:00,224.081799514584,0.0,0.0,0.0,0.0,0.0,215.9022329511165,192.76212113302975,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,8.17956656346749,0.0,0.1,0.5,18.0,4.61564873884419,4.7900000000000205,20.0,18.0,22.0,0.8,1.0,0.46868,0.18669999999999998,105.02265779649522,2120.598099130793,-1.7763568394002505e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,29,365,2022-01-16 05:00:00,227.96521745629295,0.0,0.0,0.0,0.0,0.0,219.43270971635488,207.5931549521487,0.0,0.0,0.0,0.0,1.2434497875801753e-14,0.0,8.532507739938076,0.0,0.1,0.5,18.0,4.392926055545708,4.220000000000027,20.0,18.0,22.0,0.8,1.0,0.46868,0.1866,106.8427381174154,2088.3460521573193,-7.105427357601002e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,30,366,2022-01-16 06:00:00,232.54484306189522,0.0,0.0,0.0,0.0,0.0,224.0494870247435,217.97812985049228,0.0,0.0,0.0,0.0,-8.881784197001252e-15,0.0,8.495356037151694,0.0,0.1,0.5,18.0,4.386973715092495,4.28000000000003,20.0,18.0,22.0,0.8,1.0,0.46868,0.19801,108.98911704624905,2073.097534245542,1.4210854715202004e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,31,367,2022-01-16 07:00:00,241.88985278703166,0.0,0.0,0.0,0.0,0.0,233.28304164152084,260.2099680528156,0.0,0.0,0.0,0.0,8.881784197001252e-15,0.0,8.606811145510822,0.0,0.1,0.5,18.0,4.103097503611108,4.100000000000023,20.0,18.0,22.0,0.8,1.0,0.46868,0.20002512,113.36893620422599,2085.634590921433,-3.552713678800501e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
